order_id,order_date,product_id,region,vendor,quantity,unit_price,total_price
77a77d3d-0515-4175-ab73-e60064402715,2024-07-09,22a033bb-5374-4ac5-902d-d8b391b2e601,Sudeste,Estagiario,6,93,558
d95c4ae5-a9f0-4e9b-ad6a-837bd8772f4e,2024-07-21,cec3cef7-9f9c-407b-9bf7-6ba05514487e,Sudeste,Fabio Melo,1,61,61
bc67cbe8-a501-4d4d-9072-fe0d2fd2dfa0,2024-07-06,f2e0cb70-24fe-4c7a-af8d-efa2951617e0,Sul,Kaio Silva,10,64,640
81c26894-a1d2-4532-8cf6-95f90636aab2,2024-07-24,99f87b30-a7fd-49b1-bed6-dd99380b1384,Sul,Kaio Silva,4,123,492
607f3d01-f542-4817-86b5-0429d349adb9,2024-07-12,76477ea6-83f4-434f-8028-8a4d2587abbe,Sul,Estagiario,2,166,332
4f3d2869-3a93-4137-b35b-76dde8f65000,2024-07-20,60e18216-f046-4ec5-9c9f-715fd7f87a83,Centro-Oeste,Estagiario,1,93,93
39e1e9c6-bd58-4595-9343-f85a48c9e5f8,2024-06-27,798fb926-aad0-4fee-9ae0-407e339d2e5a,Sudeste,Kaio Silva,4,123,492
ab67ef63-694b-41bb-955e-48e6de237877,2024-07-09,c7079ec7-475d-498c-bcca-0abc2849bdb2,Nordeste,Fabio Melo,1,189,189
44781103-d6ca-4f35-9ce1-2f3c4dd92b50,2024-07-05,382978b9-aa69-463d-bb23-bf36904996f9,Sudeste,Luciano Galvão,2,126,252
7299804e-5a0e-4841-b176-0d43d27d5884,2024-07-04,17ac74ed-2314-4e78-b087-aefe6fca1daf,Nordeste,Fabio Melo,8,78,624
08d0f667-329f-4494-8df7-1b959e0f6663,2024-07-22,9d8409c4-f41a-4b78-b8b0-59e01fa886b3,Centro-Oeste,Fabio Melo,10,184,1840
08f4aedb-8723-4289-a8a1-b1d421110206,2024-07-10,89f4062e-f6c7-41a1-b8f5-8beaebf4983d,Centro-Oeste,Kaio Silva,7,103,721
cc457071-261a-43f3-be8b-35fc3a8de387,2024-07-02,97e38686-d119-4c77-bd7e-be6915d195c6,Centro-Oeste,Luciano Galvão,8,171,1368
32ad1202-e171-45ac-acee-ef0c4039fd69,2024-07-11,a83090eb-6ebf-4a32-b5dc-e522bfc78761,Centro-Oeste,Estagiario,3,61,183
68a3e416-deb3-4bc7-877e-0fced2970ed0,2024-07-02,ef3c89d6-d30b-4ec0-9397-eec135af8347,Norte,Fabio Melo,5,146,730
55352371-d9b6-480e-802d-df683555a21c,2024-07-22,569c7922-628c-407b-9034-6ab3205b056c,Sul,Luciano Galvão,7,118,826
9a1ae567-ad6a-4d10-a43c-478115365bcf,2024-07-25,9b4bf899-ae9f-41c5-8498-cfb1b8f5d9a9,Sul,Estagiario,5,70,350
6603df3c-44e6-4c66-8957-c94e274ad6a1,2024-07-06,59a78013-7349-4d12-b961-a4d01a9cfa7d,Centro-Oeste,Kaio Silva,1,104,104
80c21c7e-5589-451f-b3b3-5d1be8821285,2024-07-17,c4e31faf-5aed-4e51-a967-b6012e73b039,Sul,Kaio Silva,7,50,350
fb15e921-c47c-4dad-b3de-85c871c37eae,2024-07-11,ad68dff5-ce8f-4379-94b2-7994e96a454f,Centro-Oeste,Estagiario,1,65,65
16d068fe-f5ba-43fb-ae65-0acea9d91a3d,2024-07-16,65e482ab-cfa3-4b27-b4e3-9df1c4e54aa3,Nordeste,Kaio Silva,9,72,648
894c1eb1-3c1d-4342-9398-6d881021f28a,2024-07-08,f9b005b7-4f2b-419d-8662-a97145dc3705,Norte,Kaio Silva,3,187,561
98842a70-89d3-4a35-a84c-a6457ce63811,2024-07-26,c4b871fc-3467-4744-8823-c5e4efdef259,Sul,Estagiario,3,141,423
b05bfdb4-71e2-4ea0-b57a-47dc2ff90d19,2024-06-29,16ce4a7c-2fee-4d4c-bc30-ed44935b50cd,Centro-Oeste,Estagiario,7,96,672
88394cf3-ce17-44a7-9980-ef3f9fce9ff6,2024-07-04,859d5243-c802-4d92-9ba7-4e13675e2f99,Sudeste,Estagiario,7,175,1225
ae0507fc-e66f-4262-b6db-327e983fd2d7,2024-07-04,bd51497b-f105-482d-8472-d8d807a2b64e,Nordeste,Fabio Melo,10,158,1580
99a8819e-55c7-4174-b5ca-3395479239b8,2024-07-16,08cac7ea-b50c-44ea-8f3d-a3492cd94a28,Centro-Oeste,Luciano Galvão,2,62,124
3c72f4b1-a09c-40ac-b54e-a1cf97d56e96,2024-07-24,926b505f-191c-4b54-805a-6d5f7c2babeb,Sul,Fabio Melo,10,117,1170
ce0450f8-ead4-4c06-abfa-cb1bc4ae1f80,2024-07-13,f33e41ef-7a0d-410f-b8d3-991397c3426c,Sul,Estagiario,3,100,300
dacdef60-6839-49df-88e0-725d1bc9217e,2024-06-28,845fd377-9101-4524-81d0-03a06745a96a,Centro-Oeste,Luciano Galvão,8,107,856
4ae66b35-a50f-4d1e-888b-377d6f2792d9,2024-07-11,61f79e8b-3212-43d1-a2ea-f727d82e6b04,Sudeste,Luciano Galvão,3,101,303
0e21cb3e-9b27-4a5d-8645-111da697fe79,2024-07-17,bcefaa29-e0e6-4f34-ae30-b40020b0ac11,Norte,Luciano Galvão,10,172,1720
be3165bc-39d7-4eed-b59b-1303f8e5ebbe,2024-07-15,49207818-0d9a-474e-b071-e27b36d99d93,Sul,Estagiario,5,117,585
cc64420c-93c5-402f-b10e-993bf3be1ae8,2024-07-16,23ccc907-aa46-402a-a55e-c8e82693e22d,Norte,Kaio Silva,8,186,1488
15416bbf-c6a2-468a-98b0-3de918c02409,2024-07-23,85c86c06-9637-4a8e-8998-27c712557c0c,Sul,Estagiario,4,63,252
bc365e50-e086-47e0-a566-42ed299cba98,2024-07-11,6ff88320-65f6-4c55-a13b-f4a88bbaf13f,Centro-Oeste,Luciano Galvão,7,103,721
fcd2b388-2266-4541-9279-7c78b7472074,2024-06-28,777d6b27-abe8-4bdd-b534-2a4cb5835239,Norte,Fabio Melo,1,197,197
7de803d8-ccdb-4121-88fe-c53e08164f42,2024-07-21,e0ff2963-78f3-4c09-b404-cbda37233e3e,Sudeste,Luciano Galvão,9,58,522
3c84f779-2409-4320-9978-e044b18a5c82,2024-07-25,3e6fac75-4ce6-4f18-ab18-85fedb5b712f,Sudeste,Kaio Silva,6,56,336
c4fa24a8-a494-4f76-bb3a-73ccf654c796,2024-06-30,4545aa33-8f3f-4933-ac3c-3569b4f60b80,Sudeste,Kaio Silva,8,95,760
b722172c-d49b-4181-b0ff-187f8ed05711,2024-07-12,5f4b1b06-e0fd-4a51-8b03-c2cfe379f356,Sudeste,Kaio Silva,8,164,1312
90d3d441-0901-4588-8b10-478e00d543ce,2024-07-11,6885b5ca-f2f1-4ab1-9159-878813d911e7,Nordeste,Kaio Silva,5,184,920
709f79f1-880c-4a0c-a995-ddb1d92bffe6,2024-07-08,0db926bb-9d95-47de-80fc-afabbdde9b19,Norte,Kaio Silva,7,122,854
ff0ca5ff-d3da-4a75-97c8-2d4fafbc3c05,2024-06-29,39677705-8337-4034-8675-e7617f3ccdf9,Sudeste,Kaio Silva,2,175,350
b758ca16-3f2f-4254-94d7-45c42a296269,2024-07-25,02db3674-bc0a-4664-9d8e-4895c1c71a11,Norte,Kaio Silva,5,168,840
8750eafd-9457-49b3-a97b-2872679f8324,2024-07-09,1c9540ff-e7ff-4d87-a5f6-3970f8a7d51f,Centro-Oeste,Estagiario,2,76,152
885fe71a-e401-472a-954d-7342409a27a6,2024-07-12,98d182e9-a309-4267-b22a-0278b11ba3fc,Centro-Oeste,Kaio Silva,10,65,650
d3b059c0-97ae-4704-a198-ab72db1da6c7,2024-07-10,423b3bd2-2fb7-4d0a-b4ef-60320645eaba,Norte,Luciano Galvão,8,157,1256
1b7bf93b-3bf8-46fa-9225-5e5f8a56dddf,2024-07-19,8b6dcaea-c69c-4e98-a836-32e4a53f2e52,Centro-Oeste,Luciano Galvão,8,67,536
e7ccdae4-354b-417b-98cf-212a054db0a3,2024-07-04,2c6bf850-d6eb-42be-b315-5a22b7ccf338,Norte,Luciano Galvão,9,125,1125
ef2abe04-0166-4c9d-bb6e-4d68f31f4f2a,2024-07-18,7ca68552-c838-45e9-8141-c70d932f9684,Nordeste,Kaio Silva,5,53,265
73c8a0d5-24f6-4fae-9add-6c5cde030f05,2024-07-17,13a295f8-db24-476c-a965-0bd1b43b8d16,Centro-Oeste,Estagiario,4,59,236
0512a10a-d917-467e-b4a9-3d59470e4d7f,2024-07-12,dc686e03-a4c2-49e1-970a-575cac6d2488,Sul,Fabio Melo,2,92,184
108fbccf-2c99-4bf6-a029-dc54c434291c,2024-06-30,c8d7749a-4437-4310-8a43-be4e6a3f636d,Nordeste,Kaio Silva,10,114,1140
a0fdc815-cf24-4a51-85d7-5b51cd9a6279,2024-07-07,7dada169-26ce-4680-8240-26c94cc60ab3,Norte,Estagiario,8,182,1456
b7317ea4-679b-4dcc-8ab8-6a7e500fb81c,2024-07-13,b2f6ac9d-74d6-4643-9651-7897f389fbe2,Sudeste,Fabio Melo,2,72,144
3bc7bcc4-71bf-457f-bf10-225bef3b9ff1,2024-07-11,a6c93acc-1006-4012-9ab4-c34333c8c893,Sul,Luciano Galvão,1,76,76
5973bad4-07fc-4a72-9000-df62d1840341,2024-07-13,afe60835-07b2-4dc2-bd8c-f6bb8e6c4e58,Sul,Estagiario,10,158,1580
e73d2ead-aa43-40fb-a86f-a024c58ad46e,2024-07-20,2324d67d-3e71-4655-84b1-1211784dc814,Centro-Oeste,Luciano Galvão,9,173,1557
bd0858ba-34af-45bb-8f03-82e623e8d7ff,2024-07-22,2aab86d4-59de-4143-9ae4-6ec60da09424,Norte,Estagiario,2,162,324
c58496d5-5873-4f10-9ced-afeb71a557d5,2024-07-04,a08cb351-b219-4148-91da-11f9481ba697,Sul,Fabio Melo,3,190,570
6e76b728-4305-4147-849f-8b7f1ac90b3e,2024-07-26,c359281e-09b4-4920-ae37-816391624b21,Sudeste,Fabio Melo,6,145,870
80947a99-e87d-45f0-82c2-843cd164e7f2,2024-07-03,086bdf9a-e760-442a-ac42-587645de7c95,Sul,Luciano Galvão,4,144,576
3944b585-8e01-43eb-80fe-3145e58498ce,2024-07-21,0d807219-8178-4c55-895b-44f69a7e6e27,Nordeste,Luciano Galvão,5,149,745
e2164b41-46fc-4313-943e-1d27fc7c4e36,2024-07-14,b9f61049-5718-4899-ba55-f3657122cda2,Centro-Oeste,Fabio Melo,8,127,1016
415523dd-aec5-41fc-a30b-00f3c4dde130,2024-06-28,f20cd504-6c9e-412d-aad9-99f084cee8b4,Centro-Oeste,Fabio Melo,10,77,770
b34dd6c2-86e8-440e-9833-8889688eaf68,2024-07-20,2ee3f1fb-61e2-49f5-b04f-597c7ebd2b79,Centro-Oeste,Fabio Melo,2,197,394
cc701b9d-f00f-458b-8268-9b5cd94759c5,2024-06-30,a5a1fc21-8223-447a-aae2-855a307ba105,Sul,Fabio Melo,6,161,966
aa64eca2-e4f3-414c-9372-05a569c7bd2a,2024-06-27,d5c507b5-f5c3-4ad5-9f88-05fda7737221,Sul,Luciano Galvão,4,108,432
27fd6dfd-57d6-419c-9be4-8754085cc309,2024-06-30,803c8e22-b888-4aa5-84dc-67d60062ffd2,Sudeste,Kaio Silva,4,109,436
a1f6310d-9f89-41d1-a18c-f7ec9436282a,2024-07-20,bcbe8fc6-5173-4f84-8d6f-37df9572a27b,Norte,Estagiario,4,160,640
536bc951-7ec0-4848-ace4-d4b94009c9ad,2024-07-07,97e83c93-e527-4773-aff0-3569f2da0d14,Sudeste,Fabio Melo,7,57,399
255bf4b4-1792-449f-882d-c84d61ac7d09,2024-07-18,32806cf5-db27-4d70-b7c0-22b209afc569,Norte,Luciano Galvão,10,194,1940
190eadfa-f6cf-4f96-a767-e2494e4384da,2024-07-22,d88effa5-0c65-4281-8f0a-655ee05ab0cb,Centro-Oeste,Estagiario,3,189,567
10edb796-794d-4895-a7ab-fc32e7418d3a,2024-07-18,0796a6ad-7f0b-4c7e-a8bf-ec0dc8392311,Norte,Estagiario,9,124,1116
f7c3360c-e70c-4e00-b652-aeae72517563,2024-07-20,e5616e67-04ff-4662-b288-27641e653379,Centro-Oeste,Estagiario,7,70,490
ba50274b-6ac2-4bb1-a243-bc91a005fc03,2024-07-24,619bb420-9464-4c81-847d-faa02c91e6b8,Nordeste,Fabio Melo,9,148,1332
48808718-a1b1-43be-a8cf-bdcb39a82b81,2024-07-19,79a9acdd-0cc2-4147-80d6-13f1bbb7a86a,Nordeste,Kaio Silva,1,187,187
2b4192da-c7d6-4251-8916-cbb8c7caa67e,2024-07-11,77a06a62-a85b-4984-88c3-7fe19fd3809f,Norte,Estagiario,7,181,1267
148bad28-3c30-4881-888c-18766d80d965,2024-07-04,cea51f0b-b664-43cc-86f1-2034b479fd26,Sudeste,Luciano Galvão,10,187,1870
0e64aa4c-b634-49cd-a7f9-fd4b6a8985e5,2024-06-28,32ebf931-9661-4ed8-becf-2b6b946c23b1,Norte,Luciano Galvão,6,56,336
44fb1d82-e65e-438d-9486-64e634c09fdb,2024-07-22,c3f34e2a-047f-4036-a834-f5870d10788d,Sul,Estagiario,5,87,435
54246483-ae22-464d-b2d2-dfb953723c76,2024-07-26,047e02bd-fa59-488e-a735-6262dd25632c,Norte,Fabio Melo,8,120,960
8bff7e0f-cba3-4121-9a3b-b640c0cfead3,2024-07-12,4bb6df1b-a223-45d5-b3a7-92a4c207f287,Centro-Oeste,Kaio Silva,8,131,1048
937dc9fe-f1ee-4f55-8425-9d2a822f0a60,2024-07-18,05cdc36c-e8fe-4f0c-ad63-e97a519e3150,Sul,Fabio Melo,1,156,156
426d230d-2b8a-4604-b139-2a027c0bfb32,2024-07-24,c993f140-3303-47fb-a939-5cabf659595e,Centro-Oeste,Luciano Galvão,10,195,1950
21c64fe6-d511-440e-9d16-6eaf696af94e,2024-07-08,6d1d3ff9-bf09-43e6-be63-c013a7fd28f5,Sudeste,Luciano Galvão,3,65,195
89385912-c2b8-4225-bcf9-1da3ae5db7ac,2024-07-06,6fc745d4-f7a6-430a-8036-8153e637c250,Sul,Fabio Melo,2,151,302
50712eaa-2a59-41fb-b55f-463b32c88635,2024-07-02,4f28095e-7318-44ae-bedd-7de5fa341aec,Norte,Estagiario,5,82,410
d30ae584-8213-4490-8fd0-aaeecf9caecd,2024-07-16,a46ae76c-d21f-4b6a-8c13-2cf88edfe706,Norte,Luciano Galvão,10,182,1820
af5fe47c-b615-4ea4-8689-f59d12d051c0,2024-06-29,756d780f-39ec-445a-a403-302f920e5113,Centro-Oeste,Estagiario,5,177,885
55121220-c2c6-4c90-a762-9b1acae8b70e,2024-07-07,0b02a32c-ae12-4a46-9658-b1d3c514f231,Norte,Kaio Silva,1,171,171
f2308137-dd99-4c68-b035-56ac86994f94,2024-07-02,bc9fbe96-2e75-4656-8148-b9998a73125f,Nordeste,Luciano Galvão,4,174,696
69e593f9-eece-4d5e-ad3e-698e3e32fee3,2024-07-26,1fd16bcc-e233-4fa9-913e-32789e7249b7,Norte,Kaio Silva,2,103,206
70b6eee2-72ae-49b3-adf2-b1dd257267c6,2024-07-26,50c41e44-e088-4e15-ba80-f78bb3f20d87,Norte,Fabio Melo,1,64,64
eab3e677-27fe-429c-9bc1-fad132a32edb,2024-07-08,f14cc4ca-a062-4e56-bba5-a6a7446d4bf7,Sudeste,Estagiario,1,173,173
0c896e6a-5638-424f-8872-92903ecff448,2024-07-09,c0c86918-b394-48ad-8adc-81b9dd2f1652,Sudeste,Kaio Silva,4,95,380
de03fdea-8089-4d91-90a3-2eafdefb8422,2024-07-17,05924d11-1c16-45f3-92df-ad8fe9c2434d,Nordeste,Fabio Melo,10,73,730
8d6b8338-d57e-4a38-b256-a7271385fa3c,2024-06-27,ccea4af5-d3dc-4e1b-bf6e-2b557f2929c9,Sudeste,Luciano Galvão,9,121,1089
0a33fa73-65fc-41d8-9039-52780dfeb3bf,2024-07-25,da2d410e-ed2e-4d26-a0f7-ae8c15da5474,Nordeste,Estagiario,2,177,354
82d89356-faf7-4f36-ab0f-7741d7011bce,2024-06-30,87a9080d-03f2-4372-80f9-168b7f3c4fcc,Sul,Kaio Silva,9,182,1638
70479787-06d2-44fa-9061-6bb08887d27f,2024-07-10,82c4ec63-f1c6-49b9-8562-a552c0f9473a,Nordeste,Luciano Galvão,6,142,852
d4af5b9d-8d79-4437-9119-46bea9b0e634,2024-06-27,41d72465-1b88-46a4-a1e1-31dc84453ba3,Nordeste,Luciano Galvão,8,149,1192
3279298b-3a4b-4c65-b336-db5fca7bfb66,2024-07-08,4e37d89a-0c5a-4182-8f35-5fa3cb2e11ce,Centro-Oeste,Luciano Galvão,3,79,237
06660346-4365-4dde-bea3-8a3b248a3ac3,2024-07-04,0f937fbf-638a-4238-9798-861a8a9d205d,Nordeste,Luciano Galvão,8,54,432
f1665478-e094-47cb-8a01-5a32485a80a5,2024-07-24,0580370a-2822-49ea-9f4e-d69212c6cd3c,Norte,Luciano Galvão,5,170,850
4a4a95f7-aec5-458c-9f30-27b757c4369c,2024-07-04,0c81573d-1507-4b0c-8f8d-9c438c8fdc99,Sudeste,Estagiario,4,134,536
53bd6ef6-284b-4ade-8935-5e4ed392b18a,2024-07-26,e1cfc1a0-943b-4852-a775-130b6d9c7ecb,Sudeste,Luciano Galvão,10,130,1300
3e360e88-dc93-45ea-84dc-0ccdee1563d1,2024-07-01,cff4ceca-e0c3-4c50-b561-4bdd299bebfc,Sudeste,Luciano Galvão,8,156,1248
ff1f07e4-276f-424f-9401-22ce40e97417,2024-06-28,2085941f-4569-4d2c-a242-881956e570e5,Centro-Oeste,Luciano Galvão,1,103,103
de178f26-e29f-4d08-95d4-8ca8706f7787,2024-07-08,fbbb931c-90d6-42f0-8899-92caf71d0098,Centro-Oeste,Fabio Melo,10,54,540
4635890a-e840-4ea7-9bb2-39808b910eee,2024-07-08,a08a6407-ecf0-4201-9aef-3d5ce38ae36b,Sudeste,Kaio Silva,3,78,234
ca1da8ab-f4f7-43f3-bc5b-f394fb2ea3c6,2024-07-19,89152c42-75a8-465d-864c-fd78edc59900,Sudeste,Kaio Silva,6,99,594
4b481758-ae2e-4c4a-8216-ce2fa1c64efc,2024-06-29,2de39a57-b78b-4ef5-b8d9-8d4c38fbcc6d,Norte,Estagiario,4,167,668
d342f91d-22a6-4af3-8143-ca386054c7ef,2024-07-23,9ef52f4b-ec0b-48c1-a8fd-e17df0a086c9,Nordeste,Fabio Melo,1,114,114
31345ff5-69cf-4ac2-ae7a-b97b01ad018e,2024-07-23,3a251854-1ffe-4fea-af21-48fc8c81b5fe,Nordeste,Fabio Melo,1,188,188
9841bdc8-6cc9-4bf5-bcef-aae7e0cfb000,2024-07-22,3d34b9e8-1f96-4a22-adf6-cf4d57f07d7a,Nordeste,Fabio Melo,4,114,456
5d46c651-9452-4b41-9c3b-6bc66584e5eb,2024-06-29,094eada3-0eb8-4165-8112-03bd9f2dddc5,Sul,Estagiario,7,195,1365
4b83f7cd-34b9-402b-9ac1-6ec4918e5f4c,2024-06-29,e64766aa-fa9d-4f00-9138-cc519fc2a846,Sul,Estagiario,1,161,161
7be92e29-48cc-40b6-b494-a6e8f9a2bc8c,2024-07-20,9b87dad9-58f8-4520-be6d-18c92c4bc383,Centro-Oeste,Estagiario,7,90,630
89ea86f9-54d1-4a74-b69f-0392071669d9,2024-07-22,a211dbce-887f-41db-b51d-ef0fbcdb249b,Norte,Kaio Silva,2,102,204
1d65d3b8-466a-4d62-859d-47d6288b0f19,2024-07-18,ee2b89f9-ff93-4535-a5bc-53e988b73167,Norte,Fabio Melo,3,100,300
f0c3cf56-aa27-4fd7-9d80-de80a00a5c23,2024-07-06,2a448d2b-0c01-4697-bfac-9699ee75b462,Sudeste,Fabio Melo,2,158,316
956e7ab2-fe6d-4d7e-994c-635cd8c23d12,2024-06-27,6e01ec5f-41ae-4607-b450-ebf80cd1760d,Norte,Luciano Galvão,2,100,200
8a5d034a-5a72-4242-90a2-191017e06fa7,2024-07-23,71023f8c-89ee-4461-9c89-9673ab8f2657,Sul,Kaio Silva,10,111,1110
9ac86c64-e4dc-4b23-83c8-7313544ba76e,2024-07-02,8af402c9-acff-42dc-8fb4-9f686461638b,Nordeste,Estagiario,7,108,756
3e7dff10-a415-455a-8f7f-ed63a1adec7a,2024-07-20,471a3667-4132-4539-b08f-54ea63cf3868,Norte,Fabio Melo,7,153,1071
ecab8d47-2ea8-4d5a-974a-82ad37f024bf,2024-07-02,a96f94a5-b058-4db6-9672-c1d5376d4330,Centro-Oeste,Luciano Galvão,8,78,624
dfc2649a-d00e-43e6-986a-a5b1c51a48fa,2024-07-02,e1bc42d2-b435-4180-8149-f543ec6fa1e0,Sul,Estagiario,2,154,308
0d3d13a8-18ac-4cf1-bee6-23e70e0e3a50,2024-07-13,8431755d-9fbf-462b-8dfe-dc23ed325502,Sul,Kaio Silva,9,144,1296
c5a99b47-edf3-4703-b9d4-1226b9a06d59,2024-07-04,34b411c4-9ab8-45c8-9cb5-a0778ca6dbf6,Centro-Oeste,Luciano Galvão,9,144,1296
74ef55a1-9604-4f91-a591-2d4143e01779,2024-07-06,20483b8a-650a-462c-9665-8c4ced68ca60,Sul,Kaio Silva,10,100,1000
60df2a66-02d7-42d0-81a9-f89a6dae9daf,2024-06-30,63c172ce-a179-46ed-86a5-38e832ed1fc8,Centro-Oeste,Fabio Melo,7,135,945
074bc1d1-4fcf-4f8f-84f5-2c59517842d3,2024-07-11,39840106-9a6b-4182-b9fb-08b75a9b01ea,Sudeste,Kaio Silva,4,96,384
42d9a727-9618-4ccf-b97f-510a18dbd337,2024-07-04,2b2fe14d-8518-4de1-bc2c-64b61b20e1fe,Centro-Oeste,Kaio Silva,1,106,106
0d349c4e-c9eb-45cf-b778-c914ddee5a4d,2024-07-16,0a1546dd-c80b-4c7c-bbfd-71faa523801e,Centro-Oeste,Fabio Melo,7,110,770
a3871737-c587-4e6f-9e07-919a7fbbc6c2,2024-07-17,10598fbc-0650-4bb9-bf72-10357a307a73,Sudeste,Luciano Galvão,7,168,1176
5df0d6a5-e47c-4dd1-8485-bf7466bb70f3,2024-06-28,8c5d69a7-3a2f-412e-8756-8625d8e28c24,Sudeste,Kaio Silva,10,96,960
6871fe77-dbfc-4d09-a386-c32cd4b19140,2024-07-02,87e6bd2b-efb8-454e-aadd-7ff6fd271ce2,Norte,Fabio Melo,8,199,1592
076824c7-332d-44e0-b2a5-983c4c4cf4d7,2024-06-27,603830f0-842a-409a-9c8e-f6ac052d954b,Nordeste,Fabio Melo,8,171,1368
cdbba7d2-0b85-47bb-ae27-4b84cac00260,2024-07-16,6a6479c7-aee5-4674-a7ac-d0b18033abb5,Sudeste,Luciano Galvão,10,166,1660
a075273d-4900-4d32-9ae5-ff9f19f17097,2024-07-25,b62d75a4-1e8b-46a4-ae2d-81f488595b69,Norte,Kaio Silva,8,71,568
bcdd9d65-aab4-426c-9640-e64f01b9aa1d,2024-07-22,7bf90f7e-8d77-436f-a1f9-3fff8c0dcd82,Sul,Kaio Silva,9,63,567
baec0776-94a4-4526-b331-e5ad31be5619,2024-06-28,fb1a9c88-f3d0-4eed-91bb-bb322fcacfa4,Centro-Oeste,Luciano Galvão,7,54,378
2897fcb6-490b-409b-b719-5e5c2688ef79,2024-06-30,9293e693-df96-4f1d-a076-2c009056352b,Norte,Estagiario,5,171,855
54f52a72-5c85-4713-84dc-44614d35bb83,2024-07-08,8d6507de-370c-441d-8997-57d81e5eb3b4,Sul,Luciano Galvão,4,177,708
eadebff0-c51c-4e3e-9cce-588ae8664361,2024-07-06,6005d1e7-07b8-4f0a-bb51-fee7f69a5de2,Sul,Fabio Melo,4,101,404
de312a1c-44ed-4518-87d9-f664d529ce74,2024-07-17,58470353-b747-438f-8bfd-1850359e67aa,Norte,Kaio Silva,4,135,540
b6be6264-cb8f-4404-a6f1-c3abbf213b8e,2024-07-15,63f8d0aa-d608-42f1-97be-0c265fc9ddbe,Sul,Estagiario,2,138,276
35f89aa4-a1fa-47eb-95dc-f011b0f0e07a,2024-07-09,8882fdae-d0bd-48b9-986b-763236eb68eb,Centro-Oeste,Estagiario,6,92,552
34be526d-7e1d-4ccd-bd07-280d682cda25,2024-07-18,1cc1ec46-0655-4630-ad71-3734277e426d,Norte,Luciano Galvão,3,191,573
e9e2b5a4-2a16-40c7-841c-bfe939922839,2024-07-21,ff4bda3f-8d39-41e0-939e-a7d93f1c0b61,Sul,Estagiario,9,53,477
0a32a78a-deba-4833-a269-fe100dc6acb9,2024-07-23,0b69d7f1-f9ed-4dcf-ad11-91f3e64f6e87,Sul,Fabio Melo,7,155,1085
244bf650-5225-40b4-a619-fdc2ad01b74b,2024-07-14,4a70ae65-003e-4d9f-9289-eb401a839b95,Sul,Estagiario,5,152,760
17b7dfa6-7203-4cbe-9ebe-87e4e198d6c8,2024-07-07,2dd0819c-bea8-4c5c-88e9-bb77d2296321,Centro-Oeste,Fabio Melo,9,172,1548
11200e5a-ba74-4104-8b72-5f61882ee24e,2024-07-19,801ba09c-db75-4bb6-918b-3a2326fa2774,Sul,Fabio Melo,10,178,1780
7a465a54-ed4f-401e-abbb-2bcfd5a85bfe,2024-07-13,a4f2e217-0fec-4a4f-a19d-cf000a7fe458,Norte,Luciano Galvão,10,66,660
af3cb858-b227-48c1-8c9a-cc8fb46b2a17,2024-07-13,d1ac7f01-8d16-4dca-a37e-ac9e05c869cd,Norte,Estagiario,5,178,890
92f2956b-f0e4-4851-962a-83271e63dd73,2024-07-16,c8f1adac-0602-4102-a3da-faee894b1136,Sudeste,Fabio Melo,5,160,800
8b72eb99-050a-4ea7-bc39-1e764eb03167,2024-07-16,1e88db6e-9d23-41b9-9b2e-bce5356db569,Centro-Oeste,Kaio Silva,1,165,165
bba6aa1e-5441-4649-8aaa-7895ab620404,2024-07-08,fca0e529-f312-49e2-9400-39356a2ee8f2,Nordeste,Luciano Galvão,8,71,568
b2f2971a-46b4-4a1e-a074-c607454efeed,2024-07-24,89ec6fcd-dfb9-43a3-a998-0c377b861617,Centro-Oeste,Luciano Galvão,10,137,1370
5de175c2-2d41-4781-b3fc-f345585c34b8,2024-06-27,02087ca7-f5bb-45d1-abfd-49f36d47404a,Sul,Estagiario,5,146,730
b464e9ef-213c-486d-a333-dd3a10f890ee,2024-07-05,01785015-ebab-443a-8f1d-421be91fe6cb,Norte,Fabio Melo,8,172,1376
5d786f46-2c3b-42b4-ae4d-ea6be95db98b,2024-07-08,3deb73a5-6bca-4ad0-935e-59c8247e2c76,Norte,Luciano Galvão,2,69,138
f16037ec-e46e-4b59-9838-bb4268290990,2024-07-08,e1318a0f-2d8e-4ca7-8eeb-ed3af1c348cb,Centro-Oeste,Kaio Silva,4,134,536
fbd7d58b-7fe6-4a0e-a239-ad6822f5fb1e,2024-07-21,50415e3c-b20a-4841-9872-bf82f97ce994,Nordeste,Luciano Galvão,1,181,181
6e62dc2b-16a2-427a-a546-3b1ea65e87ab,2024-07-24,c6e543ae-ee76-4473-a0bd-5a0b0023aae3,Norte,Estagiario,5,146,730
6a7b4ba7-9db7-46ed-b201-58f3fc5a7578,2024-07-06,f47fd659-add3-423d-85ca-e0339d28b28b,Nordeste,Fabio Melo,9,63,567
8b107455-3d4b-47d3-8490-a1f1c1d99acc,2024-06-28,12c9ae4e-854f-43b7-b64e-e9210e1c6a72,Centro-Oeste,Kaio Silva,2,128,256
353fd011-e8d9-4c96-9dfc-f4fc771dc9e7,2024-07-11,8b0ac21a-c5f4-41fa-a6f8-4d90bb202ab8,Centro-Oeste,Kaio Silva,3,136,408
ad73d82f-74b1-4a25-9453-be4fa76cff4f,2024-07-13,ef9cabcd-9d54-45e5-8d9f-afec50df9515,Sudeste,Luciano Galvão,10,173,1730
